2026-08-18 21:49:11,697 | INFO | src.embedders.embedding_generator | Loading embedding model: all-MiniLM-L6-v2
2026-08-18 21:54:07,090 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-18 21:54:07,090 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-18 21:54:07,090 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-18 21:54:07,092 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-18 21:54:07,092 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-18 21:54:07,092 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-18 21:54:07,092 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-18 21:54:07,092 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-18 21:54:07,092 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-18 21:54:07,092 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-18 21:54:07,092 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-18 21:54:07,092 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-18 21:54:07,092 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-18 21:54:07,092 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-18 21:54:07,092 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-18 21:54:07,092 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-18 21:54:07,092 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-18 21:54:07,092 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-18 21:54:07,092 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-18 21:54:07,099 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-18 21:54:07,099 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-18 21:54:07,099 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-18 21:54:07,100 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-18 21:54:07,100 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-18 21:54:07,100 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-18 21:54:07,100 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-18 21:54:07,100 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-18 21:54:07,100 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-18 21:54:07,100 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-18 21:54:07,100 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-18 21:54:07,100 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-18 21:54:07,100 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-18 21:54:07,100 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-18 21:54:07,104 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-18 21:54:07,104 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-18 21:54:07,104 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-18 21:54:07,104 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-18 21:54:07,104 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-18 21:54:07,104 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-18 21:54:07,104 | INFO | src.storage.jsonl_store | Saving object to data/processed/chunks.jsonl
2026-08-18 21:54:07,104 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-18 21:54:07,104 | INFO | src.storage.jsonl_store | Finished saving 33 objects
2026-08-18 21:54:07,104 | INFO | src.pipelines.dataset_pipeline | chunk Length=33
2026-08-18 21:54:07,104 | INFO | src.embedders.embedding_generator | Loading embedding model: all-MiniLM-L6-v2
2026-08-18 21:54:07,104 | INFO | sentence_transformers.base.model | No device provided, using cpu
2026-08-18 21:54:07,474 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/modules.json "HTTP/1.1 307 Temporary Redirect"
2026-08-18 21:54:07,541 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/modules.json "HTTP/1.1 200 OK"
2026-08-18 21:54:07,840 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/config_sentence_transformers.json "HTTP/1.1 307 Temporary Redirect"
2026-08-18 21:54:08,002 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/config_sentence_transformers.json "HTTP/1.1 200 OK"
2026-08-18 21:54:08,002 | INFO | sentence_transformers.base.model | Loading SentenceTransformer model from sentence-transformers/all-MiniLM-L6-v2.
2026-08-18 21:54:08,290 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/config_sentence_transformers.json "HTTP/1.1 307 Temporary Redirect"
2026-08-18 21:54:08,370 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/config_sentence_transformers.json "HTTP/1.1 200 OK"
2026-08-18 21:54:08,680 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/README.md "HTTP/1.1 307 Temporary Redirect"
2026-08-18 21:54:08,740 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/README.md "HTTP/1.1 200 OK"
2026-08-18 21:54:09,040 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/modules.json "HTTP/1.1 307 Temporary Redirect"
2026-08-18 21:54:09,110 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/modules.json "HTTP/1.1 200 OK"
2026-08-18 21:54:09,450 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/sentence_bert_config.json "HTTP/1.1 307 Temporary Redirect"
2026-08-18 21:54:09,511 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/sentence_bert_config.json "HTTP/1.1 200 OK"
2026-08-18 21:54:09,810 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/adapter_config.json "HTTP/1.1 404 Not Found"
2026-08-18 21:54:10,121 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/config.json "HTTP/1.1 307 Temporary Redirect"
2026-08-18 21:54:10,181 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/config.json "HTTP/1.1 200 OK"
2026-08-18 21:54:10,736 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/processor_config.json "HTTP/1.1 404 Not Found"
2026-08-18 21:54:11,050 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/preprocessor_config.json "HTTP/1.1 404 Not Found"
2026-08-18 21:54:11,343 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/video_preprocessor_config.json "HTTP/1.1 404 Not Found"
2026-08-18 21:54:11,634 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/preprocessor_config.json "HTTP/1.1 404 Not Found"
2026-08-18 21:54:11,960 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/tokenizer_config.json "HTTP/1.1 307 Temporary Redirect"
2026-08-18 21:54:12,040 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/tokenizer_config.json "HTTP/1.1 200 OK"
2026-08-18 21:54:12,362 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/config.json "HTTP/1.1 307 Temporary Redirect"
2026-08-18 21:54:12,420 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/config.json "HTTP/1.1 200 OK"
2026-08-18 21:54:12,850 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/config.json "HTTP/1.1 307 Temporary Redirect"
2026-08-18 21:54:12,960 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/config.json "HTTP/1.1 200 OK"
2026-08-18 21:54:13,296 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/tokenizer_config.json "HTTP/1.1 307 Temporary Redirect"
2026-08-18 21:54:13,350 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/tokenizer_config.json "HTTP/1.1 200 OK"
2026-08-18 21:54:13,650 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/models/sentence-transformers/all-MiniLM-L6-v2/tree/main/additional_chat_templates?recursive=false&expand=false "HTTP/1.1 404 Not Found"
2026-08-18 21:54:13,950 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/models/sentence-transformers/all-MiniLM-L6-v2/tree/main?recursive=true&expand=false "HTTP/1.1 200 OK"
2026-08-18 21:54:14,281 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/sentence-transformers/all-MiniLM-L6-v2/resolve/main/1_Pooling/config.json "HTTP/1.1 307 Temporary Redirect"
2026-08-18 21:54:14,330 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/resolve-cache/models/sentence-transformers/all-MiniLM-L6-v2/1110a243fdf4706b3f48f1d95db1a4f5529b4d41/1_Pooling%2Fconfig.json "HTTP/1.1 200 OK"
2026-08-18 21:54:14,980 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/models/sentence-transformers/all-MiniLM-L6-v2 "HTTP/1.1 200 OK"
2026-08-18 21:54:14,994 | INFO | src.embedders.embedding_generator | Embedding model loaded successfully
2026-08-18 21:54:14,994 | INFO | src.embedders.embedding_generator | Generating embedding for chunk (id=ea047b73-b948-45f3-8429-84966db68834_chunk_1)
2026-08-18 21:54:15,024 | INFO | src.storage.jsonl_store | Saving object to data/processed/embeddings.jsonl
2026-08-18 21:54:15,024 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-18 21:54:15,027 | INFO | src.embedders.embedding_generator | Generating embedding for chunk (id=ea047b73-b948-45f3-8429-84966db68834_chunk_2)
2026-08-18 21:54:15,042 | INFO | src.storage.jsonl_store | Saving object to data/processed/embeddings.jsonl
2026-08-18 21:54:15,042 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-18 21:54:15,042 | INFO | src.embedders.embedding_generator | Generating embedding for chunk (id=ea047b73-b948-45f3-8429-84966db68834_chunk_3)
2026-08-18 21:54:15,065 | INFO | src.storage.jsonl_store | Saving object to data/processed/embeddings.jsonl
2026-08-18 21:54:15,065 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-18 21:54:15,070 | INFO | src.embedders.embedding_generator | Generating embedding for chunk (id=ea047b73-b948-45f3-8429-84966db68834_chunk_4)
2026-08-18 21:54:15,090 | INFO | src.storage.jsonl_store | Saving object to data/processed/embeddings.jsonl
2026-08-18 21:54:15,090 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-18 21:54:15,090 | INFO | src.embedders.embedding_generator | Generating embedding for chunk (id=ea047b73-b948-45f3-8429-84966db68834_chunk_5)
2026-08-18 21:54:15,110 | INFO | src.storage.jsonl_store | Saving object to data/processed/embeddings.jsonl
2026-08-18 21:54:15,110 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-18 21:54:15,110 | INFO | src.embedders.embedding_generator | Generating embedding for chunk (id=ea047b73-b948-45f3-8429-84966db68834_chunk_6)
2026-08-18 21:54:15,135 | INFO | src.storage.jsonl_store | Saving object to data/processed/embeddings.jsonl
2026-08-18 21:54:15,135 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-18 21:54:15,135 | INFO | src.embedders.embedding_generator | Generating embedding for chunk (id=ea047b73-b948-45f3-8429-84966db68834_chunk_7)
2026-08-18 21:54:15,160 | INFO | src.storage.jsonl_store | Saving object to data/processed/embeddings.jsonl
2026-08-18 21:54:15,160 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-18 21:54:15,160 | INFO | src.embedders.embedding_generator | Generating embedding for chunk (id=ea047b73-b948-45f3-8429-84966db68834_chunk_8)
2026-08-18 21:54:15,183 | INFO | src.storage.jsonl_store | Saving object to data/processed/embeddings.jsonl
2026-08-18 21:54:15,183 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-18 21:54:15,183 | INFO | src.embedders.embedding_generator | Generating embedding for chunk (id=ea047b73-b948-45f3-8429-84966db68834_chunk_9)
2026-08-18 21:54:15,204 | INFO | src.storage.jsonl_store | Saving object to data/processed/embeddings.jsonl
2026-08-18 21:54:15,206 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-18 21:54:15,206 | INFO | src.embedders.embedding_generator | Generating embedding for chunk (id=ea047b73-b948-45f3-8429-84966db68834_chunk_10)
2026-08-18 21:54:15,224 | INFO | src.storage.jsonl_store | Saving object to data/processed/embeddings.jsonl
2026-08-18 21:54:15,226 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-18 21:54:15,226 | INFO | src.embedders.embedding_generator | Generating embedding for chunk (id=ea047b73-b948-45f3-8429-84966db68834_chunk_11)
2026-08-18 21:54:15,250 | INFO | src.storage.jsonl_store | Saving object to data/processed/embeddings.jsonl
2026-08-18 21:54:15,252 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-18 21:54:15,252 | INFO | src.embedders.embedding_generator | Generating embedding for chunk (id=ea047b73-b948-45f3-8429-84966db68834_chunk_12)
2026-08-18 21:54:15,270 | INFO | src.storage.jsonl_store | Saving object to data/processed/embeddings.jsonl
2026-08-18 21:54:15,270 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-18 21:54:15,270 | INFO | src.embedders.embedding_generator | Generating embedding for chunk (id=ea047b73-b948-45f3-8429-84966db68834_chunk_13)
2026-08-18 21:54:15,290 | INFO | src.storage.jsonl_store | Saving object to data/processed/embeddings.jsonl
2026-08-18 21:54:15,294 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-18 21:54:15,294 | INFO | src.embedders.embedding_generator | Generating embedding for chunk (id=ea047b73-b948-45f3-8429-84966db68834_chunk_14)
2026-08-18 21:54:15,315 | INFO | src.storage.jsonl_store | Saving object to data/processed/embeddings.jsonl
2026-08-18 21:54:15,315 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-18 21:54:15,315 | INFO | src.embedders.embedding_generator | Generating embedding for chunk (id=ea047b73-b948-45f3-8429-84966db68834_chunk_15)
2026-08-18 21:54:15,336 | INFO | src.storage.jsonl_store | Saving object to data/processed/embeddings.jsonl
2026-08-18 21:54:15,336 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-18 21:54:15,336 | INFO | src.embedders.embedding_generator | Generating embedding for chunk (id=ea047b73-b948-45f3-8429-84966db68834_chunk_16)
2026-08-18 21:54:15,354 | INFO | src.storage.jsonl_store | Saving object to data/processed/embeddings.jsonl
2026-08-18 21:54:15,356 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-18 21:54:15,356 | INFO | src.embedders.embedding_generator | Generating embedding for chunk (id=ea047b73-b948-45f3-8429-84966db68834_chunk_17)
2026-08-18 21:54:15,378 | INFO | src.storage.jsonl_store | Saving object to data/processed/embeddings.jsonl
2026-08-18 21:54:15,380 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-18 21:54:15,380 | INFO | src.embedders.embedding_generator | Generating embedding for chunk (id=ea047b73-b948-45f3-8429-84966db68834_chunk_18)
2026-08-18 21:54:15,400 | INFO | src.storage.jsonl_store | Saving object to data/processed/embeddings.jsonl
2026-08-18 21:54:15,400 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-18 21:54:15,400 | INFO | src.embedders.embedding_generator | Generating embedding for chunk (id=ea047b73-b948-45f3-8429-84966db68834_chunk_19)
2026-08-18 21:54:15,421 | INFO | src.storage.jsonl_store | Saving object to data/processed/embeddings.jsonl
2026-08-18 21:54:15,421 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-18 21:54:15,421 | INFO | src.embedders.embedding_generator | Generating embedding for chunk (id=ea047b73-b948-45f3-8429-84966db68834_chunk_20)
2026-08-18 21:54:15,442 | INFO | src.storage.jsonl_store | Saving object to data/processed/embeddings.jsonl
2026-08-18 21:54:15,442 | INFO | src.storage.jsonl_store | Object saved successfully
2026-08-18 21:54:15,442 | INFO | src.embedders.embedding_generator | Generating embedding for chunk (id=ea047b73-b948-45f3-8429-84966db68834_chunk_21)
2026-08-18 21:54:15,460 | INFO | src.storage.jsonl_store | Saving object to data/processed/embeddings.jsonl
2026-08-18 21:54:15,460 | INFO | src.storage.jsonl_store | Object saved successfully
